carrera,n,region_de_evaluacion,nota
enfermeria,118,ANCASH,NA
enfermeria,119,ANCASH,10.2
enfermeria,120,ANCASH,9.4
enfermeria,121,ANCASH,NA
enfermeria,122,ANCASH,7.6
enfermeria,123,ANCASH,7.8
enfermeria,124,ANCASH,4.4
enfermeria,125,ANCASH,11.6
enfermeria,126,ANCASH,10.8
enfermeria,127,ANCASH,10.2
enfermeria,128,ANCASH,8.4
enfermeria,129,ANCASH,5.4
enfermeria,130,ANCASH,10.6
enfermeria,131,ANCASH,NA
enfermeria,132,ANCASH,11.6
enfermeria,133,ANCASH,6.4
enfermeria,134,ANCASH,9.4
enfermeria,135,ANCASH,NA
enfermeria,136,ANCASH,8.4
enfermeria,137,ANCASH,NA
enfermeria,138,ANCASH,9.8
enfermeria,139,ANCASH,9.2
enfermeria,140,ANCASH,10.8
enfermeria,141,ANCASH,10.8
enfermeria,142,ANCASH,10.8
enfermeria,143,ANCASH,8.2
enfermeria,144,ANCASH,10.6
enfermeria,145,ANCASH,NA
enfermeria,146,ANCASH,NA
enfermeria,147,ANCASH,NA
enfermeria,148,ANCASH,9.8
enfermeria,149,ANCASH,6.8
enfermeria,150,ANCASH,10.6
enfermeria,151,ANCASH,8.4
enfermeria,152,ANCASH,10.2
enfermeria,153,ANCASH,NA
enfermeria,154,ANCASH,9.4
enfermeria,155,ANCASH,9.6
enfermeria,156,ANCASH,8.8
enfermeria,157,ANCASH,8.4
enfermeria,158,ANCASH,7.4
enfermeria,159,ANCASH,7.2
enfermeria,160,ANCASH,7.2
enfermeria,161,ANCASH,7.6
enfermeria,162,ANCASH,8.4
enfermeria,163,ANCASH,7.6
enfermeria,164,ANCASH,NA
enfermeria,165,ANCASH,8.4
enfermeria,166,ANCASH,8.4
enfermeria,167,ANCASH,9.8
enfermeria,168,ANCASH,11.2
enfermeria,169,ANCASH,9.2
enfermeria,170,ANCASH,7.4
enfermeria,171,ANCASH,8.6
enfermeria,172,ANCASH,8.6
enfermeria,173,ANCASH,8.6
enfermeria,174,ANCASH,8.6
enfermeria,175,ANCASH,8.4
enfermeria,176,ANCASH,9
enfermeria,177,ANCASH,10.4
enfermeria,178,ANCASH,8.6
enfermeria,179,ANCASH,NA
enfermeria,180,ANCASH,NA
enfermeria,181,ANCASH,8.6
enfermeria,182,ANCASH,7.8
enfermeria,183,ANCASH,NA
enfermeria,184,ANCASH,8.2
enfermeria,185,ANCASH,10
enfermeria,186,ANCASH,8.6
enfermeria,187,ANCASH,7.2
enfermeria,188,ANCASH,8.6
enfermeria,189,ANCASH,10.6
enfermeria,190,ANCASH,9.2
enfermeria,191,ANCASH,9
enfermeria,192,ANCASH,6.6
enfermeria,193,ANCASH,8.4
enfermeria,194,ANCASH,11
enfermeria,195,ANCASH,10.2
enfermeria,196,ANCASH,8.6
enfermeria,197,ANCASH,7.2
enfermeria,198,ANCASH,8.8
enfermeria,199,ANCASH,6.4
enfermeria,200,ANCASH,8.8
enfermeria,201,ANCASH,10.6
enfermeria,202,ANCASH,11
enfermeria,203,ANCASH,9.6
enfermeria,204,ANCASH,NA
enfermeria,205,ANCASH,7.2
enfermeria,206,ANCASH,10.8
enfermeria,207,ANCASH,9.4
enfermeria,208,ANCASH,NA
enfermeria,209,ANCASH,6.6
enfermeria,210,ANCASH,NA
enfermeria,211,ANCASH,6.4
enfermeria,212,ANCASH,NA
enfermeria,213,ANCASH,NA
enfermeria,214,ANCASH,10.6
enfermeria,215,ANCASH,7.6
enfermeria,216,ANCASH,8.6
enfermeria,217,ANCASH,7.6
enfermeria,218,ANCASH,9.8
enfermeria,219,ANCASH,11
enfermeria,220,ANCASH,10.4
enfermeria,221,ANCASH,11.2
enfermeria,222,ANCASH,9.8
enfermeria,223,ANCASH,10.2
enfermeria,224,ANCASH,10.8
enfermeria,225,ANCASH,6.6
enfermeria,226,ANCASH,7.4
enfermeria,227,ANCASH,8.6
enfermeria,228,ANCASH,NA
enfermeria,229,ANCASH,8.8
enfermeria,230,ANCASH,7.8
enfermeria,231,ANCASH,NA
enfermeria,232,ANCASH,8.8
enfermeria,233,ANCASH,7.4
enfermeria,234,ANCASH,NA
enfermeria,235,ANCASH,12
enfermeria,236,ANCASH,7.8
enfermeria,237,ANCASH,8.8
enfermeria,238,ANCASH,NA
enfermeria,239,ANCASH,11.6
enfermeria,240,ANCASH,11.4
enfermeria,241,ANCASH,8.8
enfermeria,242,ANCASH,9.4
enfermeria,243,ANCASH,10.4
enfermeria,244,ANCASH,10.2
enfermeria,245,ANCASH,9.2
enfermeria,246,ANCASH,7.6
enfermeria,247,ANCASH,7.8
enfermeria,248,ANCASH,9
enfermeria,249,ANCASH,9.2
enfermeria,250,ANCASH,6.6
enfermeria,251,ANCASH,NA
enfermeria,252,ANCASH,9.8
enfermeria,253,ANCASH,NA
enfermeria,254,ANCASH,11
enfermeria,255,ANCASH,NA
enfermeria,256,ANCASH,8.2
enfermeria,257,ANCASH,7.6
enfermeria,258,ANCASH,NA
enfermeria,259,ANCASH,8.8
enfermeria,260,ANCASH,8
enfermeria,261,ANCASH,7.6
enfermeria,262,ANCASH,11.2
enfermeria,263,ANCASH,8.6
enfermeria,264,ANCASH,6.6
enfermeria,265,ANCASH,7.4
enfermeria,266,ANCASH,8
enfermeria,267,ANCASH,NA
enfermeria,268,ANCASH,10.4
enfermeria,269,ANCASH,8.4
enfermeria,270,ANCASH,NA
enfermeria,271,ANCASH,4.2
enfermeria,272,ANCASH,11
enfermeria,273,ANCASH,8
enfermeria,274,ANCASH,10.6
enfermeria,275,ANCASH,8
enfermeria,276,ANCASH,9.2
enfermeria,277,ANCASH,10.8
enfermeria,278,ANCASH,7.4
enfermeria,279,APURIMAC,7.4
enfermeria,280,APURIMAC,9.4
enfermeria,281,APURIMAC,9.8
enfermeria,282,APURIMAC,7.6
enfermeria,283,APURIMAC,7.2
enfermeria,284,APURIMAC,8.4
enfermeria,285,APURIMAC,8.2
enfermeria,286,APURIMAC,9.4
enfermeria,287,APURIMAC,7.2
enfermeria,288,APURIMAC,9.2
enfermeria,289,APURIMAC,8.4
enfermeria,290,APURIMAC,9.8
enfermeria,291,APURIMAC,8.2
enfermeria,292,APURIMAC,6.8
enfermeria,293,APURIMAC,10
enfermeria,294,APURIMAC,5.6
enfermeria,295,APURIMAC,10.8
enfermeria,296,APURIMAC,7.8
enfermeria,297,APURIMAC,8.4
enfermeria,298,APURIMAC,7.6
enfermeria,299,APURIMAC,6.4
enfermeria,300,APURIMAC,8.8
enfermeria,301,APURIMAC,7.2
enfermeria,302,APURIMAC,8.4
enfermeria,303,APURIMAC,10.8
enfermeria,304,APURIMAC,8.2
enfermeria,305,APURIMAC,9
enfermeria,306,APURIMAC,7.8
enfermeria,307,APURIMAC,8.2
enfermeria,308,APURIMAC,7.8
enfermeria,309,APURIMAC,9.6
enfermeria,310,APURIMAC,9.4
enfermeria,311,APURIMAC,9.8
enfermeria,312,APURIMAC,10.6
enfermeria,313,APURIMAC,10
enfermeria,314,APURIMAC,8.6
enfermeria,315,APURIMAC,9.8
enfermeria,316,APURIMAC,8.4
enfermeria,317,APURIMAC,8.2
enfermeria,318,APURIMAC,9.2
enfermeria,319,APURIMAC,7.8
enfermeria,320,APURIMAC,9.4
enfermeria,321,APURIMAC,8.2
enfermeria,322,APURIMAC,9.8
enfermeria,323,APURIMAC,6.6
enfermeria,324,APURIMAC,5.8
enfermeria,325,APURIMAC,7.4
enfermeria,326,APURIMAC,8
enfermeria,327,APURIMAC,9
enfermeria,328,APURIMAC,8
enfermeria,329,APURIMAC,8
enfermeria,330,APURIMAC,NA
enfermeria,331,APURIMAC,7
enfermeria,332,APURIMAC,8.6
enfermeria,333,APURIMAC,9
enfermeria,334,APURIMAC,NA
enfermeria,335,APURIMAC,8.4
enfermeria,336,APURIMAC,9.8
enfermeria,337,APURIMAC,9.2
enfermeria,338,APURIMAC,11
enfermeria,339,APURIMAC,9
enfermeria,340,APURIMAC,10
enfermeria,341,APURIMAC,8.6
enfermeria,342,APURIMAC,10.4
enfermeria,343,APURIMAC,8.8
enfermeria,344,APURIMAC,7.4
enfermeria,345,APURIMAC,9
enfermeria,346,APURIMAC,9
enfermeria,347,APURIMAC,10.4
enfermeria,348,APURIMAC,5
enfermeria,349,APURIMAC,9
enfermeria,350,APURIMAC,6.6
enfermeria,351,APURIMAC,10.2
enfermeria,352,APURIMAC,8.4
enfermeria,353,APURIMAC,7.6
enfermeria,354,APURIMAC,8.4
enfermeria,355,APURIMAC,7
enfermeria,356,APURIMAC,8.6
enfermeria,357,APURIMAC,9.8
enfermeria,358,APURIMAC,8.4
enfermeria,359,APURIMAC,5.6
enfermeria,360,APURIMAC,5.8
enfermeria,361,APURIMAC,NA
enfermeria,362,APURIMAC,8.2
enfermeria,363,APURIMAC,7.6
enfermeria,364,APURIMAC,8.8
enfermeria,365,APURIMAC,6.8
enfermeria,366,APURIMAC,NA
enfermeria,367,APURIMAC,7.8
enfermeria,368,APURIMAC,8.8
enfermeria,369,APURIMAC,9.2
enfermeria,370,APURIMAC,10.4
enfermeria,371,APURIMAC,8.4
enfermeria,372,APURIMAC,7.6
enfermeria,373,APURIMAC,8.8
enfermeria,374,APURIMAC,9.4
enfermeria,375,AREQUIPA,NA
enfermeria,376,AREQUIPA,7.2
enfermeria,377,AREQUIPA,9.4
enfermeria,378,AREQUIPA,9
enfermeria,379,AREQUIPA,10.8
enfermeria,380,AREQUIPA,11.6
enfermeria,381,AREQUIPA,7.8
enfermeria,382,AREQUIPA,NA
enfermeria,383,AREQUIPA,6.4
enfermeria,384,AREQUIPA,9.2
enfermeria,385,AREQUIPA,9.2
enfermeria,386,AREQUIPA,11.4
enfermeria,387,AREQUIPA,8.6
enfermeria,388,AREQUIPA,7.8
enfermeria,389,AREQUIPA,8
enfermeria,390,AREQUIPA,9.4
enfermeria,391,AREQUIPA,NA
enfermeria,392,AREQUIPA,7
enfermeria,393,AREQUIPA,9.4
enfermeria,394,AREQUIPA,11.8
enfermeria,395,AREQUIPA,9.4
enfermeria,396,AREQUIPA,9.8
enfermeria,397,AREQUIPA,9.4
enfermeria,398,AREQUIPA,8
enfermeria,399,AREQUIPA,11.2
enfermeria,400,AREQUIPA,NA
enfermeria,401,AREQUIPA,10
enfermeria,402,AREQUIPA,NA
enfermeria,403,AREQUIPA,9.2
enfermeria,404,AREQUIPA,NA
enfermeria,405,AREQUIPA,10.4
enfermeria,406,AREQUIPA,8.4
enfermeria,407,AREQUIPA,7
enfermeria,408,AREQUIPA,9
enfermeria,409,AREQUIPA,7
enfermeria,410,AREQUIPA,9.4
enfermeria,411,AREQUIPA,7.4
enfermeria,412,AREQUIPA,9
enfermeria,413,AREQUIPA,11
enfermeria,414,AREQUIPA,6.2
enfermeria,415,AREQUIPA,10.8
enfermeria,416,AREQUIPA,11.4
enfermeria,417,AREQUIPA,NA
enfermeria,418,AREQUIPA,8.8
enfermeria,419,AREQUIPA,NA
enfermeria,420,AREQUIPA,8.6
enfermeria,421,AREQUIPA,7.8
enfermeria,422,AREQUIPA,11.2
enfermeria,423,AREQUIPA,9.2
enfermeria,424,AREQUIPA,7
enfermeria,425,AREQUIPA,10
enfermeria,426,AREQUIPA,8.4
enfermeria,427,AREQUIPA,9.4
enfermeria,428,AREQUIPA,7
enfermeria,429,AREQUIPA,6.8
enfermeria,430,AREQUIPA,11.2
enfermeria,431,AREQUIPA,7
enfermeria,432,AREQUIPA,9.8
enfermeria,433,AREQUIPA,9.6
enfermeria,434,AREQUIPA,9.6
enfermeria,435,AREQUIPA,7.8
enfermeria,436,AREQUIPA,NA
enfermeria,437,AREQUIPA,8.8
enfermeria,438,AREQUIPA,NA
enfermeria,439,AREQUIPA,9
enfermeria,440,AREQUIPA,8.6
enfermeria,441,AREQUIPA,NA
enfermeria,442,AREQUIPA,9.4
enfermeria,443,AREQUIPA,9
enfermeria,444,AREQUIPA,8
enfermeria,445,AREQUIPA,9.4
enfermeria,446,AREQUIPA,9
enfermeria,447,AREQUIPA,10.8
enfermeria,448,AREQUIPA,6.6
enfermeria,449,AREQUIPA,8.4
enfermeria,450,AREQUIPA,11
enfermeria,451,AREQUIPA,11.6
enfermeria,452,AREQUIPA,8.8
enfermeria,453,AREQUIPA,10
enfermeria,454,AREQUIPA,8.6
enfermeria,455,AREQUIPA,8.4
enfermeria,456,AREQUIPA,9.6
enfermeria,457,AREQUIPA,8
enfermeria,458,AREQUIPA,11
enfermeria,459,AREQUIPA,10.4
enfermeria,460,AREQUIPA,9.8
enfermeria,461,AREQUIPA,9.2
enfermeria,462,AREQUIPA,8.6
enfermeria,463,AREQUIPA,8.6
enfermeria,464,AREQUIPA,9.8
enfermeria,465,AREQUIPA,9
enfermeria,466,AREQUIPA,9
enfermeria,467,AREQUIPA,NA
enfermeria,468,AREQUIPA,NA
enfermeria,469,AREQUIPA,6
enfermeria,470,AREQUIPA,NA
enfermeria,471,AREQUIPA,NA
enfermeria,472,AREQUIPA,12
enfermeria,473,AREQUIPA,7.6
enfermeria,474,AREQUIPA,11.2
enfermeria,475,AREQUIPA,9.8
enfermeria,476,AREQUIPA,7.6
enfermeria,477,AREQUIPA,9.6
enfermeria,478,AREQUIPA,9.2
enfermeria,479,AREQUIPA,10.2
enfermeria,480,AREQUIPA,11.2
enfermeria,481,AREQUIPA,9.4
enfermeria,482,AREQUIPA,10.2
enfermeria,483,AREQUIPA,10.2
enfermeria,484,AREQUIPA,NA
enfermeria,485,AREQUIPA,8
enfermeria,486,AREQUIPA,8.4
enfermeria,487,AREQUIPA,10.2
enfermeria,488,AREQUIPA,8.2
enfermeria,489,AREQUIPA,8.6
enfermeria,490,AREQUIPA,10.2
enfermeria,491,AREQUIPA,9.4
enfermeria,492,AREQUIPA,9
enfermeria,493,AREQUIPA,11.8
enfermeria,494,AREQUIPA,NA
enfermeria,495,AREQUIPA,8.8
enfermeria,496,AREQUIPA,9
enfermeria,497,AREQUIPA,10.8
enfermeria,498,AREQUIPA,6.6
enfermeria,499,AREQUIPA,NA
enfermeria,500,AREQUIPA,8.2
enfermeria,501,AREQUIPA,NA
enfermeria,502,AREQUIPA,11.4
enfermeria,503,AREQUIPA,7.2
enfermeria,504,AREQUIPA,11
enfermeria,505,AREQUIPA,10.4
enfermeria,506,AREQUIPA,10.6
enfermeria,507,AREQUIPA,10.4
enfermeria,508,AREQUIPA,8.2
enfermeria,509,AREQUIPA,6.6
enfermeria,510,AREQUIPA,10.6
enfermeria,511,AREQUIPA,8.4
enfermeria,512,AREQUIPA,9
enfermeria,513,AREQUIPA,10.6
enfermeria,514,AREQUIPA,11.2
enfermeria,515,AREQUIPA,10.8
enfermeria,516,AREQUIPA,9.4
enfermeria,517,AREQUIPA,8.2
enfermeria,518,AREQUIPA,9.8
enfermeria,519,AYACUCHO,9.6
enfermeria,520,AYACUCHO,11.2
enfermeria,521,AYACUCHO,10.2
enfermeria,522,AYACUCHO,9.4
enfermeria,523,AYACUCHO,9.4
enfermeria,524,AYACUCHO,8.8
enfermeria,525,AYACUCHO,10.4
enfermeria,526,AYACUCHO,6
enfermeria,527,AYACUCHO,10
enfermeria,528,AYACUCHO,12
enfermeria,529,AYACUCHO,9
enfermeria,530,AYACUCHO,9.2
enfermeria,531,AYACUCHO,9.4
enfermeria,532,AYACUCHO,8
enfermeria,533,AYACUCHO,9.8
enfermeria,534,AYACUCHO,11.8
enfermeria,535,AYACUCHO,9.6
enfermeria,536,AYACUCHO,NA
enfermeria,537,AYACUCHO,9.2
enfermeria,538,AYACUCHO,8.8
enfermeria,539,AYACUCHO,NA
enfermeria,540,AYACUCHO,NA
enfermeria,541,AYACUCHO,6.6
enfermeria,542,AYACUCHO,7.6
enfermeria,543,AYACUCHO,NA
enfermeria,544,AYACUCHO,8
enfermeria,545,AYACUCHO,NA
enfermeria,546,AYACUCHO,NA
enfermeria,547,AYACUCHO,9
enfermeria,548,AYACUCHO,9.4
enfermeria,549,AYACUCHO,6.8
enfermeria,550,AYACUCHO,9.2
enfermeria,551,AYACUCHO,10.8
enfermeria,552,AYACUCHO,9.6
enfermeria,553,AYACUCHO,10.2
enfermeria,554,AYACUCHO,6.4
enfermeria,555,AYACUCHO,9.2
enfermeria,556,AYACUCHO,10.4
enfermeria,557,AYACUCHO,10.6
enfermeria,558,AYACUCHO,8.6
enfermeria,559,AYACUCHO,5.6
enfermeria,560,AYACUCHO,11.2
enfermeria,561,AYACUCHO,7.8
enfermeria,562,AYACUCHO,9.4
enfermeria,563,AYACUCHO,7.2
enfermeria,564,AYACUCHO,8.6
enfermeria,565,AYACUCHO,10
enfermeria,566,AYACUCHO,12.8
enfermeria,567,AYACUCHO,10.6
enfermeria,568,AYACUCHO,12.2
enfermeria,569,AYACUCHO,11.6
enfermeria,570,AYACUCHO,NA
enfermeria,571,AYACUCHO,8.4
enfermeria,572,AYACUCHO,8.6
enfermeria,573,AYACUCHO,9.6
enfermeria,574,AYACUCHO,11.2
enfermeria,575,AYACUCHO,10.2
enfermeria,576,AYACUCHO,9.8
enfermeria,577,AYACUCHO,10
enfermeria,578,AYACUCHO,9.2
enfermeria,579,AYACUCHO,10.6
enfermeria,580,AYACUCHO,10
enfermeria,581,AYACUCHO,9.4
enfermeria,582,AYACUCHO,8.4
enfermeria,583,AYACUCHO,7.8
enfermeria,584,AYACUCHO,8.4
enfermeria,585,AYACUCHO,6.8
enfermeria,586,AYACUCHO,NA
enfermeria,587,AYACUCHO,5.8
enfermeria,588,AYACUCHO,10.2
enfermeria,589,AYACUCHO,8.6
enfermeria,590,AYACUCHO,9
enfermeria,591,AYACUCHO,9.8
enfermeria,592,AYACUCHO,8.2
enfermeria,593,AYACUCHO,7.4
enfermeria,594,AYACUCHO,9
enfermeria,595,AYACUCHO,6.8
enfermeria,596,AYACUCHO,10
enfermeria,597,AYACUCHO,10.4
enfermeria,598,AYACUCHO,11
enfermeria,599,AYACUCHO,9.8
enfermeria,600,AYACUCHO,5.8
enfermeria,601,AYACUCHO,10.8
enfermeria,602,AYACUCHO,10.6
enfermeria,603,AYACUCHO,11.2
enfermeria,604,AYACUCHO,9
enfermeria,605,AYACUCHO,9
enfermeria,606,AYACUCHO,8.6
enfermeria,607,AYACUCHO,10.2
enfermeria,608,AYACUCHO,9.2
enfermeria,609,AYACUCHO,11.4
enfermeria,610,AYACUCHO,9.4
enfermeria,611,AYACUCHO,10.2
enfermeria,612,AYACUCHO,12.4
enfermeria,613,AYACUCHO,8.2
enfermeria,614,CAJAMARCA,6
enfermeria,615,CAJAMARCA,9.8
enfermeria,616,CAJAMARCA,5.4
enfermeria,617,CAJAMARCA,8
enfermeria,618,CAJAMARCA,11.8
enfermeria,619,CAJAMARCA,10
enfermeria,620,CAJAMARCA,8.2
enfermeria,621,CAJAMARCA,8.6
enfermeria,622,CAJAMARCA,8.2
enfermeria,623,CAJAMARCA,11.2
enfermeria,624,CAJAMARCA,10.2
enfermeria,625,CAJAMARCA,8.6
enfermeria,626,CAJAMARCA,NA
enfermeria,627,CAJAMARCA,7.6
enfermeria,628,CAJAMARCA,13.2
enfermeria,629,CAJAMARCA,11.4
enfermeria,630,CAJAMARCA,9.6
enfermeria,631,CAJAMARCA,10.4
enfermeria,632,CAJAMARCA,10.6
enfermeria,633,CAJAMARCA,9
enfermeria,634,CAJAMARCA,10
enfermeria,635,CAJAMARCA,8.2
enfermeria,636,CAJAMARCA,NA
enfermeria,637,CAJAMARCA,8.8
enfermeria,638,CAJAMARCA,7.4
enfermeria,639,CAJAMARCA,8.6
enfermeria,640,CAJAMARCA,8.2
enfermeria,641,CAJAMARCA,9
enfermeria,642,CAJAMARCA,9.4
enfermeria,643,CAJAMARCA,9.4
enfermeria,644,CAJAMARCA,8.8
enfermeria,645,CAJAMARCA,NA
enfermeria,646,CAJAMARCA,5.2
enfermeria,647,CAJAMARCA,9.2
enfermeria,648,CAJAMARCA,6
enfermeria,649,CAJAMARCA,11
enfermeria,650,CAJAMARCA,6.4
enfermeria,651,CAJAMARCA,9
enfermeria,652,CAJAMARCA,8.6
enfermeria,653,CAJAMARCA,9.4
enfermeria,654,CAJAMARCA,10.8
enfermeria,655,CAJAMARCA,8.6
enfermeria,656,CAJAMARCA,9.2
enfermeria,657,CAJAMARCA,9.8
enfermeria,658,CAJAMARCA,10.6
enfermeria,659,CAJAMARCA,9.6
enfermeria,660,CAJAMARCA,11.8
enfermeria,661,CAJAMARCA,9.8
enfermeria,662,CAJAMARCA,9.6
enfermeria,663,CAJAMARCA,7.8
enfermeria,664,CAJAMARCA,10
enfermeria,665,CAJAMARCA,10.6
enfermeria,666,CAJAMARCA,8.4
enfermeria,667,CAJAMARCA,9.2
enfermeria,668,CAJAMARCA,7.2
enfermeria,669,CAJAMARCA,8.8
enfermeria,670,CAJAMARCA,7.6
enfermeria,671,CAJAMARCA,9.4
enfermeria,672,CAJAMARCA,11.6
enfermeria,673,CAJAMARCA,12.2
enfermeria,674,CAJAMARCA,9.2
enfermeria,675,CAJAMARCA,8.2
enfermeria,676,CAJAMARCA,8
enfermeria,677,CAJAMARCA,6.8
enfermeria,678,CAJAMARCA,9.2
enfermeria,679,CAJAMARCA,11.4
enfermeria,680,CAJAMARCA,9.6
enfermeria,681,CAJAMARCA,8.2
enfermeria,682,CAJAMARCA,7
enfermeria,683,CAJAMARCA,7.6
enfermeria,684,CAJAMARCA,9
enfermeria,685,CAJAMARCA,NA
enfermeria,686,CAJAMARCA,9
enfermeria,687,CAJAMARCA,11.6
enfermeria,688,CAJAMARCA,9
enfermeria,689,CAJAMARCA,8.4
enfermeria,690,CAJAMARCA,NA
enfermeria,691,CAJAMARCA,11.6
enfermeria,692,CAJAMARCA,10.2
enfermeria,693,CAJAMARCA,9.2
enfermeria,694,CAJAMARCA,12.8
enfermeria,695,CAJAMARCA,10.2
enfermeria,696,CAJAMARCA,8.2
enfermeria,697,CAJAMARCA,8.8
enfermeria,698,CAJAMARCA,7.4
enfermeria,699,CAJAMARCA,6.8
enfermeria,700,CAJAMARCA,9.2
enfermeria,701,CAJAMARCA,12.2
enfermeria,702,CAJAMARCA,11.8
enfermeria,703,CAJAMARCA,8.6
enfermeria,704,CAJAMARCA,7.6
enfermeria,705,CAJAMARCA,10.2
enfermeria,706,CAJAMARCA,9.4
enfermeria,707,CAJAMARCA,6.4
enfermeria,708,CAJAMARCA,10.6
enfermeria,709,CAJAMARCA,8.8
enfermeria,710,CAJAMARCA,8.2
enfermeria,711,CAJAMARCA,6.2
enfermeria,712,CAJAMARCA,10.6
enfermeria,713,CAJAMARCA,7.8
enfermeria,714,CAJAMARCA,9.2
enfermeria,715,CAJAMARCA,8.2
enfermeria,716,CAJAMARCA,8
enfermeria,717,CAJAMARCA,8.8
enfermeria,718,CAJAMARCA,8.6
enfermeria,719,CAJAMARCA,10
enfermeria,720,CAJAMARCA,13.4
enfermeria,721,CAJAMARCA,6.6
enfermeria,722,CAJAMARCA,7.4
enfermeria,723,CAJAMARCA,9.6
enfermeria,724,CAJAMARCA,7.6
enfermeria,725,CAJAMARCA,7.4
enfermeria,726,CAJAMARCA,10.6
enfermeria,727,CAJAMARCA,11.4
enfermeria,728,CAJAMARCA,7.6
enfermeria,729,CAJAMARCA,9.4
enfermeria,730,CAJAMARCA,7.8
enfermeria,731,CAJAMARCA,NA
enfermeria,732,CAJAMARCA,10.8
enfermeria,733,CAJAMARCA,10.4
enfermeria,734,CAJAMARCA,8
