carrera,n,region_de_evaluacion,nota
medicina,63,APURIMAC,11.6
medicina,64,APURIMAC,13.2
medicina,65,APURIMAC,11.2
medicina,66,APURIMAC,11.8
medicina,67,APURIMAC,8.2
medicina,68,APURIMAC,10
medicina,69,APURIMAC,12
medicina,70,APURIMAC,8.2
medicina,71,APURIMAC,6.6
medicina,72,APURIMAC,11.4
medicina,73,APURIMAC,11.6
medicina,74,APURIMAC,12.4
medicina,75,APURIMAC,6.2
medicina,76,APURIMAC,8.8
medicina,77,APURIMAC,10.8
medicina,78,APURIMAC,10.2
medicina,79,APURIMAC,10.8
medicina,80,APURIMAC,10.8
medicina,81,AREQUIPA,9.4
medicina,82,AREQUIPA,11
medicina,83,AREQUIPA,11.4
medicina,84,AREQUIPA,11.4
medicina,85,AREQUIPA,NA
medicina,86,AREQUIPA,9.4
medicina,87,AREQUIPA,9.8
medicina,88,AREQUIPA,8.2
medicina,89,AREQUIPA,8.6
medicina,90,AREQUIPA,9.2
medicina,91,AREQUIPA,11.8
medicina,92,AREQUIPA,8.4
medicina,93,AREQUIPA,9
medicina,94,AREQUIPA,11
medicina,95,AREQUIPA,11.4
medicina,96,AREQUIPA,7.8
medicina,97,AREQUIPA,NA
medicina,98,AREQUIPA,12
medicina,99,AREQUIPA,11.8
medicina,100,AREQUIPA,12.8
medicina,101,AREQUIPA,10.4
medicina,102,AREQUIPA,9.2
medicina,103,AREQUIPA,11.4
medicina,104,AREQUIPA,11
medicina,105,AREQUIPA,9.2
medicina,106,AREQUIPA,10.6
medicina,107,AREQUIPA,11.2
medicina,108,AREQUIPA,12.6
medicina,109,AREQUIPA,10.2
medicina,110,AREQUIPA,11.4
medicina,111,AREQUIPA,13
medicina,112,AREQUIPA,10.6
medicina,113,AREQUIPA,12.6
medicina,114,AREQUIPA,11.8
medicina,115,AREQUIPA,11
medicina,116,AREQUIPA,10
medicina,117,AREQUIPA,10.6
medicina,118,AREQUIPA,9.8
medicina,119,AREQUIPA,10.2
medicina,120,AREQUIPA,11.6
medicina,121,AREQUIPA,12.6
medicina,122,AREQUIPA,9.4
medicina,123,AREQUIPA,10.4
medicina,124,AREQUIPA,12
medicina,125,AREQUIPA,11
medicina,126,AREQUIPA,9.4
medicina,127,AREQUIPA,9.8
medicina,128,AREQUIPA,10.2
medicina,129,AREQUIPA,NA
medicina,130,AREQUIPA,10.2
medicina,131,AREQUIPA,7
medicina,132,AREQUIPA,10.2
medicina,133,AREQUIPA,9.2
medicina,134,AREQUIPA,7
medicina,135,AREQUIPA,9.6
medicina,136,AREQUIPA,8.6
medicina,137,AREQUIPA,13.4
medicina,138,AREQUIPA,11
medicina,139,AREQUIPA,12.4
medicina,140,AREQUIPA,10.8
medicina,141,AREQUIPA,12.4
medicina,142,AREQUIPA,12.8
medicina,143,AREQUIPA,12.2
medicina,144,AREQUIPA,11.8
medicina,145,AREQUIPA,8.2
medicina,146,AREQUIPA,10.6
medicina,147,AREQUIPA,10.2
medicina,148,AREQUIPA,11
medicina,149,AREQUIPA,12.6
medicina,150,AREQUIPA,9
medicina,151,AREQUIPA,9.4
medicina,152,AREQUIPA,7.8
medicina,153,AREQUIPA,10.6
medicina,154,AREQUIPA,10.8
medicina,155,AREQUIPA,11.6
medicina,156,AREQUIPA,12.6
medicina,157,AREQUIPA,8.6
medicina,158,AREQUIPA,10.6
medicina,159,AREQUIPA,8.2
medicina,160,AREQUIPA,8.2
medicina,161,AREQUIPA,10.6
medicina,162,AREQUIPA,9.4
medicina,163,AREQUIPA,8.4
medicina,164,AREQUIPA,7.2
medicina,165,AREQUIPA,11.6
medicina,166,AREQUIPA,12.2
medicina,167,AREQUIPA,8
medicina,168,AREQUIPA,12.6
medicina,169,AREQUIPA,9.8
medicina,170,AREQUIPA,12.8
medicina,171,AREQUIPA,10.4
medicina,172,AREQUIPA,10.8
medicina,173,AREQUIPA,NA
medicina,174,AREQUIPA,10.2
medicina,175,AREQUIPA,8.6
medicina,176,AREQUIPA,8.8
medicina,177,AREQUIPA,10.4
medicina,178,AREQUIPA,12.2
medicina,179,AREQUIPA,8.6
medicina,180,AREQUIPA,13
medicina,181,AREQUIPA,12.8
medicina,182,AREQUIPA,12.2
medicina,183,AREQUIPA,9.8
medicina,184,AREQUIPA,NA
medicina,185,AREQUIPA,14
medicina,186,AREQUIPA,8.2
medicina,187,AREQUIPA,11.6
medicina,188,AREQUIPA,9.2
medicina,189,AREQUIPA,10.6
medicina,190,AREQUIPA,10.4
medicina,191,AREQUIPA,9.6
medicina,192,AREQUIPA,11.4
medicina,193,AREQUIPA,12
medicina,194,AREQUIPA,6.6
medicina,195,AREQUIPA,12.4
medicina,196,AREQUIPA,10.8
medicina,197,AREQUIPA,11
medicina,198,AREQUIPA,9.6
medicina,199,AREQUIPA,NA
medicina,200,AREQUIPA,9.6
medicina,201,AREQUIPA,10.8
medicina,202,AREQUIPA,NA
medicina,203,AREQUIPA,10.4
medicina,204,AREQUIPA,11.6
medicina,205,AREQUIPA,NA
medicina,206,AREQUIPA,NA
medicina,207,AREQUIPA,NA
medicina,208,AREQUIPA,5.8
medicina,209,AREQUIPA,10
medicina,210,AREQUIPA,11.2
medicina,211,AREQUIPA,NA
medicina,212,AREQUIPA,10.8
medicina,213,AREQUIPA,12.4
medicina,214,AREQUIPA,12.6
medicina,215,AREQUIPA,10.2
medicina,216,AREQUIPA,9.2
medicina,217,AREQUIPA,NA
medicina,218,AREQUIPA,8.8
medicina,219,AYACUCHO,9.4
medicina,220,AYACUCHO,12.4
medicina,221,AYACUCHO,8.8
medicina,222,AYACUCHO,10
medicina,223,AYACUCHO,9.4
medicina,224,AYACUCHO,8.6
medicina,225,AYACUCHO,7.2
medicina,226,AYACUCHO,11
medicina,227,AYACUCHO,10.6
medicina,228,AYACUCHO,9.8
medicina,229,AYACUCHO,8
medicina,230,AYACUCHO,10.2
medicina,231,AYACUCHO,10.6
medicina,232,AYACUCHO,8
medicina,233,AYACUCHO,13.6
medicina,234,AYACUCHO,NA
medicina,235,AYACUCHO,12
medicina,236,AYACUCHO,11.8
medicina,237,AYACUCHO,10.6
medicina,238,AYACUCHO,9
medicina,239,AYACUCHO,5.4
medicina,240,AYACUCHO,9.8
medicina,241,AYACUCHO,12
medicina,242,AYACUCHO,10.8
medicina,243,AYACUCHO,12
medicina,244,AYACUCHO,11
medicina,245,AYACUCHO,12.6
medicina,246,AYACUCHO,10.2
medicina,247,AYACUCHO,8.6
medicina,248,AYACUCHO,6.2
medicina,249,AYACUCHO,10.4
medicina,250,AYACUCHO,7.8
medicina,251,AYACUCHO,11.2
medicina,252,AYACUCHO,10.6
medicina,253,AYACUCHO,7.8
medicina,254,AYACUCHO,10.2
medicina,255,AYACUCHO,8.6
medicina,256,AYACUCHO,10
medicina,257,AYACUCHO,10.4
medicina,258,AYACUCHO,11.8
medicina,259,AYACUCHO,6.8
medicina,260,CAJAMARCA,9.2
medicina,261,CAJAMARCA,9.4
medicina,262,CAJAMARCA,11.6
medicina,263,CAJAMARCA,9
medicina,264,CAJAMARCA,12.2
medicina,265,CAJAMARCA,9
medicina,266,CAJAMARCA,11.2
medicina,267,CAJAMARCA,10.6
medicina,268,CAJAMARCA,12.4
medicina,269,CAJAMARCA,10.8
medicina,270,CAJAMARCA,10.2
medicina,271,CAJAMARCA,9.6
medicina,272,CAJAMARCA,13.4
medicina,273,CAJAMARCA,12.4
medicina,274,CAJAMARCA,11
medicina,275,CAJAMARCA,12.2
medicina,276,CAJAMARCA,11.4
medicina,277,CAJAMARCA,11
medicina,278,CAJAMARCA,13.2
medicina,279,CAJAMARCA,8.8
medicina,280,CAJAMARCA,11.6
medicina,281,CAJAMARCA,10.6
medicina,282,CAJAMARCA,7.6
medicina,283,CAJAMARCA,10.8
medicina,284,CAJAMARCA,10.8
medicina,285,CAJAMARCA,11.2
medicina,286,CAJAMARCA,9.4
medicina,287,CAJAMARCA,8.8
medicina,288,CAJAMARCA,11.4
medicina,289,CAJAMARCA,8.8
medicina,290,CAJAMARCA,11.2
medicina,291,CAJAMARCA,11.8
medicina,292,CAJAMARCA,8.6
medicina,293,CAJAMARCA,8
medicina,294,CAJAMARCA,8.6
medicina,295,CAJAMARCA,10.4
medicina,296,CAJAMARCA,7.8
medicina,297,CAJAMARCA,9.8
medicina,298,CAJAMARCA,8.2
medicina,299,CAJAMARCA,12.4
medicina,300,CAJAMARCA,10.6
medicina,301,CAJAMARCA,13.2
medicina,302,CAJAMARCA,11.2
medicina,303,CAJAMARCA,10.4
medicina,304,CALLAO,6
medicina,305,CALLAO,8.4
medicina,306,CALLAO,11.2
medicina,307,CALLAO,11
medicina,308,CALLAO,11
medicina,309,CALLAO,8
medicina,310,CALLAO,8.8
medicina,311,CALLAO,12
medicina,312,CALLAO,8
medicina,313,CALLAO,11.8
medicina,314,CALLAO,10.6
medicina,315,CALLAO,NA
medicina,316,CALLAO,NA
medicina,317,CALLAO,10
medicina,318,CALLAO,9
medicina,319,CALLAO,10.2
medicina,320,CALLAO,9.6
medicina,321,CALLAO,9.8
medicina,322,CALLAO,NA
medicina,323,CALLAO,5
medicina,324,CALLAO,9.8
medicina,325,CALLAO,11
medicina,326,CALLAO,10.2
medicina,327,CALLAO,10.8
medicina,328,CALLAO,9.8
medicina,329,CALLAO,9.2
medicina,330,CALLAO,10.2
medicina,331,CALLAO,9.8
medicina,332,CALLAO,NA
medicina,333,CALLAO,12.2
medicina,334,CALLAO,7.6
medicina,335,CALLAO,11
medicina,336,CALLAO,10.6
medicina,337,CALLAO,9
medicina,338,CALLAO,8.2
medicina,339,CALLAO,7.4
medicina,340,CALLAO,9.6
medicina,341,CALLAO,11
medicina,342,CALLAO,10.4
medicina,343,CALLAO,13.2
medicina,344,CALLAO,10
medicina,345,CALLAO,10
medicina,346,CALLAO,9.4
medicina,347,CALLAO,8.4
medicina,348,CALLAO,10
medicina,349,CALLAO,10.6
medicina,350,CALLAO,8.8
medicina,351,CALLAO,10
medicina,352,CUSCO,9.6
medicina,353,CUSCO,11.2
medicina,354,CUSCO,7.6
medicina,355,CUSCO,7.8
medicina,356,CUSCO,8.4
medicina,357,CUSCO,11.2
medicina,358,CUSCO,6.4
medicina,359,CUSCO,9.4
medicina,360,CUSCO,10.8
medicina,361,CUSCO,11.6
medicina,362,CUSCO,10.8
medicina,363,CUSCO,13.8
medicina,364,CUSCO,8.2
medicina,365,CUSCO,12.2
medicina,366,CUSCO,11.8
medicina,367,CUSCO,12.8
medicina,368,CUSCO,11.2
medicina,369,CUSCO,11.8
medicina,370,CUSCO,11
medicina,371,CUSCO,10
medicina,372,CUSCO,10.8
medicina,373,CUSCO,12
medicina,374,CUSCO,10.2
medicina,375,CUSCO,5.8
medicina,376,CUSCO,12.4
medicina,377,CUSCO,10.6
medicina,378,CUSCO,12.4
medicina,379,CUSCO,10.2
medicina,380,CUSCO,12.4
medicina,381,CUSCO,8.6
medicina,382,CUSCO,NA
medicina,383,CUSCO,10.8
medicina,384,CUSCO,8.4
medicina,385,CUSCO,10.4
medicina,386,CUSCO,11.2
medicina,387,CUSCO,12.6
medicina,388,CUSCO,12.6
medicina,389,CUSCO,9.4
medicina,390,CUSCO,NA
medicina,391,CUSCO,14
medicina,392,CUSCO,13.8
medicina,393,CUSCO,10
medicina,394,CUSCO,11.2
medicina,395,CUSCO,13
medicina,396,CUSCO,10
medicina,397,CUSCO,12.2
medicina,398,CUSCO,7.8
medicina,399,CUSCO,6.2
medicina,400,CUSCO,8.8
medicina,401,CUSCO,11.6
medicina,402,CUSCO,10.2
medicina,403,CUSCO,13.4
medicina,404,CUSCO,12.2
medicina,405,CUSCO,11.6
medicina,406,CUSCO,9
medicina,407,CUSCO,11.6
medicina,408,CUSCO,9.2
medicina,409,CUSCO,9.4
medicina,410,CUSCO,13.4
medicina,411,CUSCO,10.2
medicina,412,CUSCO,10.8
medicina,413,CUSCO,8.6
medicina,414,CUSCO,10.6
medicina,415,CUSCO,9.4
medicina,416,CUSCO,9.6
medicina,417,CUSCO,11.8
medicina,418,CUSCO,9.2
medicina,419,CUSCO,12.8
medicina,420,CUSCO,10.6
medicina,421,CUSCO,10.8
medicina,422,CUSCO,12
medicina,423,CUSCO,8.6
medicina,424,CUSCO,10.4
medicina,425,CUSCO,8.6
medicina,426,CUSCO,12.6
medicina,427,CUSCO,10.4
medicina,428,CUSCO,9.8
medicina,429,CUSCO,12.4
medicina,430,CUSCO,9.2
medicina,431,CUSCO,13.6
medicina,432,CUSCO,12
medicina,433,CUSCO,NA
medicina,434,CUSCO,10.8
medicina,435,CUSCO,11
medicina,436,CUSCO,9.4
medicina,437,CUSCO,9.8
medicina,438,CUSCO,9
medicina,439,CUSCO,NA
medicina,440,CUSCO,8.8
medicina,441,CUSCO,NA
medicina,442,CUSCO,9.8
medicina,443,CUSCO,10.8
medicina,444,CUSCO,10
medicina,445,CUSCO,11.2
medicina,446,CUSCO,12.6
medicina,447,CUSCO,10.8
medicina,448,CUSCO,10.2
medicina,449,CUSCO,NA
medicina,450,CUSCO,NA
medicina,451,CUSCO,10.6
medicina,452,CUSCO,9
medicina,453,CUSCO,8
medicina,454,CUSCO,10.4
medicina,455,CUSCO,12
medicina,456,CUSCO,10.8
medicina,457,CUSCO,8.2
medicina,458,CUSCO,11
medicina,459,CUSCO,9.8
medicina,460,CUSCO,12.8
medicina,461,CUSCO,14.2
medicina,462,CUSCO,12
medicina,463,CUSCO,13.2
medicina,464,CUSCO,11.2
medicina,465,CUSCO,11.4
medicina,466,CUSCO,11.2
medicina,467,CUSCO,11.8
medicina,468,CUSCO,9.6
medicina,469,CUSCO,NA
medicina,470,CUSCO,11
medicina,471,CUSCO,9.8
medicina,472,CUSCO,NA
medicina,473,CUSCO,NA
medicina,474,CUSCO,12.4
medicina,475,CUSCO,NA
medicina,476,CUSCO,NA
medicina,477,CUSCO,8.4
medicina,478,CUSCO,12.2
medicina,479,CUSCO,10.6
medicina,480,CUSCO,11.4
medicina,481,CUSCO,6.2
medicina,482,CUSCO,7.4
medicina,483,CUSCO,9
medicina,484,CUSCO,6.6
medicina,485,CUSCO,12.6
medicina,486,CUSCO,10.6
medicina,487,CUSCO,11.8
medicina,488,CUSCO,11.8
medicina,489,CUSCO,14.4
medicina,490,CUSCO,12.6
medicina,491,CUSCO,9.8
medicina,492,CUSCO,13.2
medicina,493,CUSCO,12.6
medicina,494,CUSCO,7.8
medicina,495,CUSCO,11.2
medicina,496,CUSCO,8.8
medicina,497,CUSCO,9
medicina,498,CUSCO,7.4
medicina,499,CUSCO,11.4
medicina,500,CUSCO,11
medicina,501,CUSCO,8.4
medicina,502,CUSCO,10.6
medicina,503,CUSCO,10
medicina,504,CUSCO,11.4
medicina,505,CUSCO,12.6
medicina,506,CUSCO,10.6
medicina,507,CUSCO,11.2
medicina,508,CUSCO,NA
medicina,509,CUSCO,12.4
medicina,510,CUSCO,12.8
medicina,511,CUSCO,12.2
medicina,512,CUSCO,10.2
medicina,513,CUSCO,8.6
medicina,514,CUSCO,10.4
medicina,515,CUSCO,10.4
medicina,516,CUSCO,7.4
medicina,517,CUSCO,8.4
medicina,518,CUSCO,9.6
medicina,519,CUSCO,12
medicina,520,CUSCO,9.6
medicina,521,CUSCO,10.8
medicina,522,CUSCO,10.4
medicina,523,CUSCO,12.4
medicina,524,CUSCO,10.6
medicina,525,CUSCO,11.8
medicina,526,CUSCO,9.8
medicina,527,CUSCO,9.4
medicina,528,CUSCO,8.4
medicina,529,CUSCO,7.6
medicina,530,CUSCO,8.2
medicina,531,CUSCO,10.2
medicina,532,CUSCO,11.2
medicina,533,CUSCO,9.4
medicina,534,CUSCO,11.2
medicina,535,CUSCO,10.2
medicina,536,CUSCO,8.4
medicina,537,CUSCO,11.8
medicina,538,CUSCO,7.8
medicina,539,HUANCAVELICA,13.4
medicina,540,HUANCAVELICA,NA
medicina,541,HUANUCO,12.2
medicina,542,HUANUCO,NA
medicina,543,HUANUCO,8.4
medicina,544,HUANUCO,10.8
medicina,545,HUANUCO,12.8
medicina,546,HUANUCO,7.2
medicina,547,HUANUCO,9.2
medicina,548,HUANUCO,8
medicina,549,HUANUCO,9
medicina,550,HUANUCO,12.4
medicina,551,HUANUCO,10
medicina,552,HUANUCO,11.6
medicina,553,HUANUCO,11.8
medicina,554,HUANUCO,11.8
medicina,555,HUANUCO,12.6
medicina,556,HUANUCO,11.6
medicina,557,HUANUCO,9.8
medicina,558,HUANUCO,12
medicina,559,HUANUCO,13
medicina,560,HUANUCO,NA
medicina,561,HUANUCO,8.8
medicina,562,HUANUCO,NA
medicina,563,HUANUCO,11.4
medicina,564,HUANUCO,11.6
medicina,565,HUANUCO,12.4
medicina,566,HUANUCO,8.6
medicina,567,HUANUCO,NA
medicina,568,HUANUCO,8
medicina,569,HUANUCO,9.2
medicina,570,HUANUCO,11.6
medicina,571,HUANUCO,8.2
medicina,572,HUANUCO,10.2
medicina,573,HUANUCO,8.8
medicina,574,HUANUCO,NA
medicina,575,HUANUCO,9.8
medicina,576,HUANUCO,13.6
medicina,577,HUANUCO,6.2
medicina,578,HUANUCO,11.4
medicina,579,HUANUCO,10.6
medicina,580,HUANUCO,10.8
medicina,581,HUANUCO,9.6
medicina,582,HUANUCO,14.8
medicina,583,HUANUCO,11.8
medicina,584,HUANUCO,NA
medicina,585,HUANUCO,NA
medicina,586,HUANUCO,11
medicina,587,HUANUCO,10.8
medicina,588,HUANUCO,9.6
medicina,589,HUANUCO,7.4
medicina,590,HUANUCO,NA
medicina,591,HUANUCO,12.2
medicina,592,HUANUCO,9.8
medicina,593,HUANUCO,13.8
medicina,594,HUANUCO,12
medicina,595,HUANUCO,7.6
medicina,596,HUANUCO,8.4
medicina,597,ICA,10.8
medicina,598,ICA,9.4
medicina,599,ICA,9.4
medicina,600,ICA,9.8
medicina,601,ICA,14.6
medicina,602,ICA,11.4
medicina,603,ICA,7.8
medicina,604,ICA,12.2
medicina,605,ICA,12
medicina,606,ICA,NA
medicina,607,ICA,10.8
medicina,608,ICA,10.2
medicina,609,ICA,10.8
medicina,610,ICA,8.6
medicina,611,ICA,12.2
medicina,612,ICA,10.6
medicina,613,ICA,13.2
medicina,614,ICA,12.8
medicina,615,ICA,12
medicina,616,ICA,10.6
medicina,617,ICA,9.8
medicina,618,ICA,6.4
medicina,619,ICA,9.6
medicina,620,ICA,9.8
medicina,621,ICA,10.6
medicina,622,ICA,12
medicina,623,ICA,12
medicina,624,ICA,10.8
medicina,625,ICA,9.8
medicina,626,ICA,11.6
medicina,627,ICA,13
medicina,628,ICA,10.6
medicina,629,ICA,6.6
medicina,630,ICA,12.8
medicina,631,ICA,9.8
medicina,632,ICA,NA
medicina,633,ICA,9.4
medicina,634,ICA,10.2
medicina,635,ICA,12.4
medicina,636,ICA,NA
medicina,637,ICA,10.6
medicina,638,ICA,NA
medicina,639,ICA,9.6
medicina,640,ICA,10
medicina,641,ICA,9.4
medicina,642,ICA,12.6
medicina,643,ICA,9
medicina,644,ICA,9.4
medicina,645,ICA,10
medicina,646,ICA,11.8
medicina,647,ICA,8.6
medicina,648,ICA,9
medicina,649,ICA,NA
medicina,650,ICA,10.8
medicina,651,ICA,11.8
medicina,652,ICA,10
medicina,653,ICA,12.6
medicina,654,ICA,NA
medicina,655,ICA,NA
medicina,656,ICA,10.2
medicina,657,ICA,9.2
medicina,658,ICA,12.2
medicina,659,ICA,10.4
medicina,660,ICA,NA
medicina,661,ICA,9
medicina,662,ICA,12.8
medicina,663,ICA,9.4
medicina,664,ICA,10.2
medicina,665,ICA,9.6
medicina,666,ICA,NA
medicina,667,ICA,9.2
medicina,668,ICA,13.6
medicina,669,ICA,10
medicina,670,ICA,10.6
medicina,671,ICA,9.6
medicina,672,ICA,9.8
medicina,673,ICA,10.4
medicina,674,ICA,11.8
medicina,675,ICA,6.8
medicina,676,ICA,NA
medicina,677,ICA,9.2
medicina,678,ICA,11.2
medicina,679,ICA,10.8
medicina,680,ICA,10
medicina,681,ICA,10
medicina,682,ICA,11.8
medicina,683,ICA,11.6
medicina,684,ICA,10.6
medicina,685,ICA,10.6
medicina,686,ICA,11.8
medicina,687,ICA,11.4
medicina,688,ICA,13.8
medicina,689,ICA,9.4
medicina,690,ICA,12.6
medicina,691,ICA,11.4
medicina,692,ICA,11.4
medicina,693,ICA,6.8
medicina,694,ICA,11.4
medicina,695,ICA,9.4
medicina,696,ICA,11.8
medicina,697,ICA,NA
medicina,698,ICA,10.6
medicina,699,ICA,7
medicina,700,ICA,10.4
medicina,701,ICA,10
medicina,702,ICA,11.4
medicina,703,ICA,NA
medicina,704,ICA,9
medicina,705,ICA,11.2
medicina,706,ICA,10.6
medicina,707,ICA,8.6
medicina,708,ICA,10.8
medicina,709,ICA,10.8
medicina,710,ICA,12.2
medicina,711,ICA,9.2
medicina,712,JUNIN,10.4
medicina,713,JUNIN,12
medicina,714,JUNIN,12
medicina,715,JUNIN,11.6
medicina,716,JUNIN,12.2
medicina,717,JUNIN,10.6
medicina,718,JUNIN,10.2
medicina,719,JUNIN,8
medicina,720,JUNIN,NA
medicina,721,JUNIN,11
medicina,722,JUNIN,13.4
medicina,723,JUNIN,NA
medicina,724,JUNIN,11.8
medicina,725,JUNIN,11.4
medicina,726,JUNIN,10
medicina,727,JUNIN,12.4
medicina,728,JUNIN,11.6
medicina,729,JUNIN,9.2
medicina,730,JUNIN,8.8
medicina,731,JUNIN,8.4
medicina,732,JUNIN,12.8
medicina,733,JUNIN,10
medicina,734,JUNIN,13.2
medicina,735,JUNIN,11.4
medicina,736,JUNIN,9
medicina,737,JUNIN,NA
medicina,738,JUNIN,12.6
medicina,739,JUNIN,8.4
medicina,740,JUNIN,10
medicina,741,JUNIN,10.8
medicina,742,JUNIN,10
medicina,743,JUNIN,9.8
medicina,744,JUNIN,14.4
medicina,745,JUNIN,11.8
medicina,746,JUNIN,10.6
medicina,747,JUNIN,11
medicina,748,JUNIN,9.8
medicina,749,JUNIN,NA
medicina,750,JUNIN,10
medicina,751,JUNIN,9.6
medicina,752,JUNIN,NA
medicina,753,JUNIN,9.4
medicina,754,JUNIN,6.4
medicina,755,JUNIN,11.2
medicina,756,JUNIN,11.6
medicina,757,JUNIN,12.4
medicina,758,JUNIN,13.4
medicina,759,JUNIN,11.6
medicina,760,JUNIN,10.6
medicina,761,JUNIN,10.6
medicina,762,JUNIN,13.2
medicina,763,JUNIN,11.4
medicina,764,JUNIN,9
medicina,765,JUNIN,10.6
medicina,766,JUNIN,11
medicina,767,JUNIN,9.2
medicina,768,JUNIN,11.4
medicina,769,JUNIN,7.6
medicina,770,JUNIN,12.8
medicina,771,JUNIN,12
medicina,772,JUNIN,10.2
medicina,773,JUNIN,NA
medicina,774,JUNIN,NA
medicina,775,JUNIN,9.2
medicina,776,JUNIN,13
medicina,777,JUNIN,14.4
medicina,778,JUNIN,10
medicina,779,JUNIN,8.4
medicina,780,JUNIN,12.2
medicina,781,JUNIN,9.2
medicina,782,JUNIN,9.8
medicina,783,JUNIN,11.2
medicina,784,JUNIN,13.2
medicina,785,JUNIN,NA
medicina,786,JUNIN,10.8
medicina,787,JUNIN,11.2
medicina,788,JUNIN,10.8
medicina,789,JUNIN,9.8
medicina,790,JUNIN,12.2
medicina,791,JUNIN,13.4
medicina,792,JUNIN,11.4
medicina,793,JUNIN,11.2
medicina,794,JUNIN,12
medicina,795,JUNIN,9.4
medicina,796,JUNIN,9.8
medicina,797,JUNIN,8
medicina,798,JUNIN,10.4
medicina,799,JUNIN,11.4
medicina,800,JUNIN,12.4
medicina,801,JUNIN,10.6
medicina,802,JUNIN,11.4
medicina,803,LA LIBERTAD,9.8
medicina,804,LA LIBERTAD,12.2
medicina,805,LA LIBERTAD,7.6
medicina,806,LA LIBERTAD,10.4
medicina,807,LA LIBERTAD,12
medicina,808,LA LIBERTAD,10.8
medicina,809,LA LIBERTAD,10
medicina,810,LA LIBERTAD,11.4
medicina,811,LA LIBERTAD,9.2
medicina,812,LA LIBERTAD,NA
medicina,813,LA LIBERTAD,11.6
medicina,814,LA LIBERTAD,11.4
medicina,815,LA LIBERTAD,11
medicina,816,LA LIBERTAD,11.2
medicina,817,LA LIBERTAD,8.2
medicina,818,LA LIBERTAD,10.6
medicina,819,LA LIBERTAD,11
medicina,820,LA LIBERTAD,9.2
medicina,821,LA LIBERTAD,12.2
medicina,822,LA LIBERTAD,12
medicina,823,LA LIBERTAD,11.8
medicina,824,LA LIBERTAD,10
medicina,825,LA LIBERTAD,10.6
medicina,826,LA LIBERTAD,12.2
medicina,827,LA LIBERTAD,11
medicina,828,LA LIBERTAD,10.6
medicina,829,LA LIBERTAD,11.8
medicina,830,LA LIBERTAD,11.4
medicina,831,LA LIBERTAD,NA
medicina,832,LA LIBERTAD,NA
medicina,833,LA LIBERTAD,13.6
medicina,834,LA LIBERTAD,9.6
medicina,835,LA LIBERTAD,11
medicina,836,LA LIBERTAD,9.2
medicina,837,LA LIBERTAD,13
medicina,838,LA LIBERTAD,12.2
medicina,839,LA LIBERTAD,NA
medicina,840,LA LIBERTAD,9
medicina,841,LA LIBERTAD,10.2
medicina,842,LA LIBERTAD,12.6
medicina,843,LA LIBERTAD,NA
medicina,844,LA LIBERTAD,10.2
medicina,845,LA LIBERTAD,10
medicina,846,LA LIBERTAD,8
medicina,847,LA LIBERTAD,NA
medicina,848,LA LIBERTAD,11.2
medicina,849,LA LIBERTAD,9.6
medicina,850,LA LIBERTAD,13
medicina,851,LA LIBERTAD,NA
medicina,852,LA LIBERTAD,11.8
medicina,853,LA LIBERTAD,9.6
medicina,854,LA LIBERTAD,12.4
medicina,855,LA LIBERTAD,12
medicina,856,LA LIBERTAD,12
medicina,857,LA LIBERTAD,8.2
medicina,858,LA LIBERTAD,11.8
