carrera,n,region_de_evaluacion,nota
quimico-farmaceutico,109,APURIMAC,7.8
quimico-farmaceutico,110,APURIMAC,NA
quimico-farmaceutico,111,APURIMAC,11.2
quimico-farmaceutico,112,APURIMAC,12
quimico-farmaceutico,113,APURIMAC,9.4
quimico-farmaceutico,114,APURIMAC,9.4
quimico-farmaceutico,115,APURIMAC,NA
quimico-farmaceutico,116,APURIMAC,10.4
quimico-farmaceutico,117,APURIMAC,8.4
quimico-farmaceutico,118,APURIMAC,8
quimico-farmaceutico,119,APURIMAC,9.4
quimico-farmaceutico,120,APURIMAC,NA
quimico-farmaceutico,121,APURIMAC,10.4
quimico-farmaceutico,122,APURIMAC,9
quimico-farmaceutico,123,AREQUIPA,9.4
quimico-farmaceutico,124,AREQUIPA,10
quimico-farmaceutico,125,AREQUIPA,12.4
quimico-farmaceutico,126,AREQUIPA,9.2
quimico-farmaceutico,127,AREQUIPA,9.6
quimico-farmaceutico,128,AREQUIPA,NA
quimico-farmaceutico,129,AREQUIPA,11.4
quimico-farmaceutico,130,AREQUIPA,6.8
quimico-farmaceutico,131,AREQUIPA,NA
quimico-farmaceutico,132,AREQUIPA,11.4
quimico-farmaceutico,133,AREQUIPA,8.8
quimico-farmaceutico,134,AREQUIPA,NA
quimico-farmaceutico,135,AREQUIPA,7.8
quimico-farmaceutico,136,AREQUIPA,NA
quimico-farmaceutico,137,AREQUIPA,10
quimico-farmaceutico,138,AREQUIPA,NA
quimico-farmaceutico,139,AREQUIPA,11.4
quimico-farmaceutico,140,AREQUIPA,8
quimico-farmaceutico,141,AREQUIPA,9.4
quimico-farmaceutico,142,AREQUIPA,9.6
quimico-farmaceutico,143,AREQUIPA,NA
quimico-farmaceutico,144,AREQUIPA,9.8
quimico-farmaceutico,145,AREQUIPA,8.6
quimico-farmaceutico,146,AREQUIPA,10
quimico-farmaceutico,147,AREQUIPA,9.2
quimico-farmaceutico,148,AREQUIPA,9.2
quimico-farmaceutico,149,AREQUIPA,8.8
quimico-farmaceutico,150,AREQUIPA,10
quimico-farmaceutico,151,AREQUIPA,10.2
quimico-farmaceutico,152,AREQUIPA,10.8
quimico-farmaceutico,153,AREQUIPA,10.4
quimico-farmaceutico,154,AREQUIPA,13
quimico-farmaceutico,155,AREQUIPA,11.4
quimico-farmaceutico,156,AREQUIPA,NA
quimico-farmaceutico,157,AREQUIPA,9.2
quimico-farmaceutico,158,AREQUIPA,10.2
quimico-farmaceutico,159,AREQUIPA,NA
quimico-farmaceutico,160,AREQUIPA,9.8
quimico-farmaceutico,161,AREQUIPA,10.2
quimico-farmaceutico,162,AREQUIPA,8.4
quimico-farmaceutico,163,AREQUIPA,NA
quimico-farmaceutico,164,AREQUIPA,8
quimico-farmaceutico,165,AREQUIPA,10.2
quimico-farmaceutico,166,AREQUIPA,10
quimico-farmaceutico,167,AREQUIPA,NA
quimico-farmaceutico,168,AREQUIPA,10
quimico-farmaceutico,169,AREQUIPA,10
quimico-farmaceutico,170,AREQUIPA,9.2
quimico-farmaceutico,171,AREQUIPA,8.8
quimico-farmaceutico,172,AREQUIPA,8.4
quimico-farmaceutico,173,AREQUIPA,9.2
quimico-farmaceutico,174,AREQUIPA,10.6
quimico-farmaceutico,175,AREQUIPA,9
quimico-farmaceutico,176,AREQUIPA,9.2
quimico-farmaceutico,177,AREQUIPA,11.4
quimico-farmaceutico,178,AREQUIPA,7.2
quimico-farmaceutico,179,AREQUIPA,7.2
quimico-farmaceutico,180,AREQUIPA,8.6
quimico-farmaceutico,181,AREQUIPA,9.4
quimico-farmaceutico,182,AREQUIPA,12.4
quimico-farmaceutico,183,AREQUIPA,7.2
quimico-farmaceutico,184,AREQUIPA,NA
quimico-farmaceutico,185,AREQUIPA,9
quimico-farmaceutico,186,AREQUIPA,11.2
quimico-farmaceutico,187,AREQUIPA,10.6
quimico-farmaceutico,188,AREQUIPA,8.2
quimico-farmaceutico,189,AREQUIPA,9.2
quimico-farmaceutico,190,AREQUIPA,8.6
quimico-farmaceutico,191,AREQUIPA,9.2
quimico-farmaceutico,192,AREQUIPA,11
quimico-farmaceutico,193,AREQUIPA,9.8
quimico-farmaceutico,194,AREQUIPA,9.8
quimico-farmaceutico,195,AREQUIPA,NA
quimico-farmaceutico,196,AREQUIPA,9.8
quimico-farmaceutico,197,AREQUIPA,6
quimico-farmaceutico,198,AREQUIPA,9.2
quimico-farmaceutico,199,AREQUIPA,8.2
quimico-farmaceutico,200,AREQUIPA,8
quimico-farmaceutico,201,AREQUIPA,10.2
quimico-farmaceutico,202,AREQUIPA,NA
quimico-farmaceutico,203,AREQUIPA,8
quimico-farmaceutico,204,AREQUIPA,8.8
quimico-farmaceutico,205,AREQUIPA,8.2
quimico-farmaceutico,206,AREQUIPA,8.4
quimico-farmaceutico,207,AREQUIPA,NA
quimico-farmaceutico,208,AREQUIPA,8.6
quimico-farmaceutico,209,AREQUIPA,12.4
quimico-farmaceutico,210,AREQUIPA,7.2
quimico-farmaceutico,211,AREQUIPA,10.4
quimico-farmaceutico,212,AREQUIPA,9.2
quimico-farmaceutico,213,AREQUIPA,12.2
quimico-farmaceutico,214,AREQUIPA,8.4
quimico-farmaceutico,215,AREQUIPA,9
quimico-farmaceutico,216,AREQUIPA,9.4
quimico-farmaceutico,217,AREQUIPA,8
quimico-farmaceutico,218,AREQUIPA,9.2
quimico-farmaceutico,219,AREQUIPA,5.8
quimico-farmaceutico,220,AREQUIPA,10.6
quimico-farmaceutico,221,AREQUIPA,11
quimico-farmaceutico,222,AREQUIPA,9
quimico-farmaceutico,223,AREQUIPA,8.6
quimico-farmaceutico,224,AREQUIPA,10.2
quimico-farmaceutico,225,AREQUIPA,NA
quimico-farmaceutico,226,AREQUIPA,9.8
quimico-farmaceutico,227,AREQUIPA,9
quimico-farmaceutico,228,AREQUIPA,NA
quimico-farmaceutico,229,AREQUIPA,7.2
quimico-farmaceutico,230,AREQUIPA,9.2
quimico-farmaceutico,231,AREQUIPA,9.8
quimico-farmaceutico,232,AREQUIPA,8
quimico-farmaceutico,233,AREQUIPA,7.6
quimico-farmaceutico,234,AREQUIPA,NA
quimico-farmaceutico,235,AREQUIPA,11.2
quimico-farmaceutico,236,AREQUIPA,9.6
quimico-farmaceutico,237,AREQUIPA,7.8
quimico-farmaceutico,238,AREQUIPA,11.2
quimico-farmaceutico,239,AREQUIPA,8.4
quimico-farmaceutico,240,AREQUIPA,8.4
quimico-farmaceutico,241,AREQUIPA,7.8
quimico-farmaceutico,242,AREQUIPA,7.6
quimico-farmaceutico,243,AREQUIPA,8.8
quimico-farmaceutico,244,AREQUIPA,8.8
quimico-farmaceutico,245,AREQUIPA,7.6
quimico-farmaceutico,246,AREQUIPA,12.4
quimico-farmaceutico,247,AREQUIPA,8
quimico-farmaceutico,248,AREQUIPA,10.2
quimico-farmaceutico,249,AREQUIPA,10.6
quimico-farmaceutico,250,AREQUIPA,9.4
quimico-farmaceutico,251,AREQUIPA,9.6
quimico-farmaceutico,252,AREQUIPA,9.2
quimico-farmaceutico,253,AREQUIPA,10.4
quimico-farmaceutico,254,AREQUIPA,7.4
quimico-farmaceutico,255,AREQUIPA,10.6
quimico-farmaceutico,256,AREQUIPA,8.8
quimico-farmaceutico,257,AREQUIPA,NA
quimico-farmaceutico,258,AREQUIPA,11
quimico-farmaceutico,259,AREQUIPA,9
quimico-farmaceutico,260,AREQUIPA,9.4
quimico-farmaceutico,261,AREQUIPA,10.6
quimico-farmaceutico,262,AREQUIPA,9
quimico-farmaceutico,263,AREQUIPA,8.8
quimico-farmaceutico,264,AREQUIPA,12.8
quimico-farmaceutico,265,AREQUIPA,10.2
quimico-farmaceutico,266,AREQUIPA,10.2
quimico-farmaceutico,267,AREQUIPA,10.8
quimico-farmaceutico,268,AREQUIPA,11.4
quimico-farmaceutico,269,AREQUIPA,10
quimico-farmaceutico,270,AREQUIPA,13.6
quimico-farmaceutico,271,AREQUIPA,9.4
quimico-farmaceutico,272,AREQUIPA,10.8
quimico-farmaceutico,273,AREQUIPA,7.6
quimico-farmaceutico,274,AREQUIPA,9.8
quimico-farmaceutico,275,AREQUIPA,11.6
quimico-farmaceutico,276,AREQUIPA,10.6
quimico-farmaceutico,277,AREQUIPA,8.4
quimico-farmaceutico,278,AREQUIPA,9.6
quimico-farmaceutico,279,AREQUIPA,11
quimico-farmaceutico,280,AREQUIPA,6.8
quimico-farmaceutico,281,AREQUIPA,7.4
quimico-farmaceutico,282,AREQUIPA,8.8
quimico-farmaceutico,283,AREQUIPA,8.8
quimico-farmaceutico,284,AREQUIPA,12.2
quimico-farmaceutico,285,AREQUIPA,10.2
quimico-farmaceutico,286,AREQUIPA,8.6
quimico-farmaceutico,287,AREQUIPA,9.6
quimico-farmaceutico,288,AREQUIPA,9.8
quimico-farmaceutico,289,AREQUIPA,8.4
quimico-farmaceutico,290,AREQUIPA,9.8
quimico-farmaceutico,291,AREQUIPA,NA
quimico-farmaceutico,292,AREQUIPA,NA
quimico-farmaceutico,293,AREQUIPA,10.2
quimico-farmaceutico,294,AREQUIPA,10.8
quimico-farmaceutico,295,AREQUIPA,9.2
quimico-farmaceutico,296,AREQUIPA,8.2
quimico-farmaceutico,297,AYACUCHO,10.6
quimico-farmaceutico,298,AYACUCHO,9.2
quimico-farmaceutico,299,AYACUCHO,10.4
quimico-farmaceutico,300,AYACUCHO,10.2
quimico-farmaceutico,301,AYACUCHO,11.8
quimico-farmaceutico,302,AYACUCHO,10
quimico-farmaceutico,303,AYACUCHO,14.8
quimico-farmaceutico,304,AYACUCHO,10
quimico-farmaceutico,305,AYACUCHO,NA
quimico-farmaceutico,306,AYACUCHO,8.6
quimico-farmaceutico,307,AYACUCHO,10.8
quimico-farmaceutico,308,AYACUCHO,9.2
quimico-farmaceutico,309,AYACUCHO,NA
quimico-farmaceutico,310,AYACUCHO,9.8
quimico-farmaceutico,311,AYACUCHO,NA
quimico-farmaceutico,312,AYACUCHO,11.2
quimico-farmaceutico,313,AYACUCHO,10.2
quimico-farmaceutico,314,AYACUCHO,10.8
quimico-farmaceutico,315,AYACUCHO,13.2
quimico-farmaceutico,316,AYACUCHO,6.4
quimico-farmaceutico,317,AYACUCHO,13.2
quimico-farmaceutico,318,AYACUCHO,11.6
quimico-farmaceutico,319,AYACUCHO,11.6
quimico-farmaceutico,320,AYACUCHO,11.4
quimico-farmaceutico,321,AYACUCHO,10
quimico-farmaceutico,322,AYACUCHO,8.8
quimico-farmaceutico,323,AYACUCHO,9.6
quimico-farmaceutico,324,AYACUCHO,9.8
quimico-farmaceutico,325,AYACUCHO,9.4
quimico-farmaceutico,326,AYACUCHO,9.2
quimico-farmaceutico,327,AYACUCHO,NA
quimico-farmaceutico,328,AYACUCHO,9.8
quimico-farmaceutico,329,AYACUCHO,10
quimico-farmaceutico,330,AYACUCHO,9.8
quimico-farmaceutico,331,AYACUCHO,10.4
quimico-farmaceutico,332,AYACUCHO,9.6
quimico-farmaceutico,333,AYACUCHO,9
quimico-farmaceutico,334,AYACUCHO,8.6
quimico-farmaceutico,335,AYACUCHO,10.6
quimico-farmaceutico,336,AYACUCHO,8.6
quimico-farmaceutico,337,AYACUCHO,7.2
quimico-farmaceutico,338,AYACUCHO,11.2
quimico-farmaceutico,339,AYACUCHO,10.2
quimico-farmaceutico,340,AYACUCHO,11.2
quimico-farmaceutico,341,AYACUCHO,12.6
quimico-farmaceutico,342,AYACUCHO,9.4
quimico-farmaceutico,343,AYACUCHO,10.8
quimico-farmaceutico,344,AYACUCHO,11.2
quimico-farmaceutico,345,AYACUCHO,7
quimico-farmaceutico,346,AYACUCHO,6.6
quimico-farmaceutico,347,AYACUCHO,9.6
quimico-farmaceutico,348,AYACUCHO,11.6
quimico-farmaceutico,349,CAJAMARCA,8.4
quimico-farmaceutico,350,CAJAMARCA,NA
quimico-farmaceutico,351,CAJAMARCA,6
quimico-farmaceutico,352,CAJAMARCA,10.2
quimico-farmaceutico,353,CAJAMARCA,8.4
quimico-farmaceutico,354,CAJAMARCA,8.6
quimico-farmaceutico,355,CAJAMARCA,9.8
quimico-farmaceutico,356,CAJAMARCA,10.8
quimico-farmaceutico,357,CAJAMARCA,6.4
quimico-farmaceutico,358,CAJAMARCA,9.4
quimico-farmaceutico,359,CAJAMARCA,9.4
quimico-farmaceutico,360,CAJAMARCA,8
quimico-farmaceutico,361,CAJAMARCA,6.8
quimico-farmaceutico,362,CAJAMARCA,12.6
quimico-farmaceutico,363,CAJAMARCA,10.8
quimico-farmaceutico,364,CAJAMARCA,7
quimico-farmaceutico,365,CAJAMARCA,7.4
quimico-farmaceutico,366,CAJAMARCA,10.2
quimico-farmaceutico,367,CAJAMARCA,12.2
quimico-farmaceutico,368,CAJAMARCA,9
quimico-farmaceutico,369,CAJAMARCA,9.4
quimico-farmaceutico,370,CAJAMARCA,9
quimico-farmaceutico,371,CAJAMARCA,8.4
quimico-farmaceutico,372,CAJAMARCA,11
quimico-farmaceutico,373,CAJAMARCA,10.8
quimico-farmaceutico,374,CAJAMARCA,8
quimico-farmaceutico,375,CAJAMARCA,6.8
quimico-farmaceutico,376,CAJAMARCA,9
quimico-farmaceutico,377,CAJAMARCA,10
quimico-farmaceutico,378,CAJAMARCA,9.4
quimico-farmaceutico,379,CAJAMARCA,8.4
quimico-farmaceutico,380,CAJAMARCA,6
quimico-farmaceutico,381,CAJAMARCA,9.4
quimico-farmaceutico,382,CAJAMARCA,11.2
quimico-farmaceutico,383,CAJAMARCA,NA
quimico-farmaceutico,384,CAJAMARCA,10.2
quimico-farmaceutico,385,CAJAMARCA,10.8
quimico-farmaceutico,386,CAJAMARCA,10.6
quimico-farmaceutico,387,CAJAMARCA,9.8
quimico-farmaceutico,388,CAJAMARCA,7.2
quimico-farmaceutico,389,CAJAMARCA,11.6
quimico-farmaceutico,390,CAJAMARCA,7.8
quimico-farmaceutico,391,CAJAMARCA,7.8
quimico-farmaceutico,392,CAJAMARCA,NA
quimico-farmaceutico,393,CAJAMARCA,NA
quimico-farmaceutico,394,CAJAMARCA,6.4
quimico-farmaceutico,395,CAJAMARCA,8.8
quimico-farmaceutico,396,CAJAMARCA,8.6
quimico-farmaceutico,397,CAJAMARCA,NA
quimico-farmaceutico,398,CAJAMARCA,11
quimico-farmaceutico,399,CAJAMARCA,9.2
quimico-farmaceutico,400,CAJAMARCA,11.2
quimico-farmaceutico,401,CAJAMARCA,6.4
quimico-farmaceutico,402,CAJAMARCA,8.6
quimico-farmaceutico,403,CAJAMARCA,6
quimico-farmaceutico,404,CAJAMARCA,8.2
quimico-farmaceutico,405,CAJAMARCA,9
quimico-farmaceutico,406,CAJAMARCA,8.4
quimico-farmaceutico,407,CAJAMARCA,NA
quimico-farmaceutico,408,CAJAMARCA,10.8
quimico-farmaceutico,409,CAJAMARCA,7.6
quimico-farmaceutico,410,CAJAMARCA,10
quimico-farmaceutico,411,CAJAMARCA,8.4
quimico-farmaceutico,412,CAJAMARCA,NA
quimico-farmaceutico,413,CAJAMARCA,NA
quimico-farmaceutico,414,CAJAMARCA,10.4
quimico-farmaceutico,415,CAJAMARCA,9.8
quimico-farmaceutico,416,CAJAMARCA,NA
quimico-farmaceutico,417,CAJAMARCA,9.2
quimico-farmaceutico,418,CAJAMARCA,9
quimico-farmaceutico,419,CAJAMARCA,10.2
quimico-farmaceutico,420,CAJAMARCA,10.4
quimico-farmaceutico,421,CAJAMARCA,11.4
quimico-farmaceutico,422,CAJAMARCA,8.2
quimico-farmaceutico,423,CAJAMARCA,8.4
quimico-farmaceutico,424,CAJAMARCA,6.2
quimico-farmaceutico,425,CAJAMARCA,10.4
quimico-farmaceutico,426,CAJAMARCA,9
quimico-farmaceutico,427,CAJAMARCA,8.4
quimico-farmaceutico,428,CAJAMARCA,13.8
quimico-farmaceutico,429,CAJAMARCA,10.6
quimico-farmaceutico,430,CAJAMARCA,12.2
quimico-farmaceutico,431,CAJAMARCA,9.4
quimico-farmaceutico,432,CAJAMARCA,10.6
quimico-farmaceutico,433,CAJAMARCA,9.6
quimico-farmaceutico,434,CAJAMARCA,6.4
quimico-farmaceutico,435,CAJAMARCA,7.2
quimico-farmaceutico,436,CAJAMARCA,9.6
quimico-farmaceutico,437,CAJAMARCA,9.2
quimico-farmaceutico,438,CAJAMARCA,9.2
quimico-farmaceutico,439,CAJAMARCA,10.4
quimico-farmaceutico,440,CAJAMARCA,10
quimico-farmaceutico,441,CAJAMARCA,NA
quimico-farmaceutico,442,CAJAMARCA,8.8
quimico-farmaceutico,443,CAJAMARCA,8.4
quimico-farmaceutico,444,CAJAMARCA,7.2
quimico-farmaceutico,445,CAJAMARCA,9
quimico-farmaceutico,446,CAJAMARCA,9.2
quimico-farmaceutico,447,CAJAMARCA,7.2
quimico-farmaceutico,448,CAJAMARCA,NA
quimico-farmaceutico,449,CAJAMARCA,9.2
quimico-farmaceutico,450,CAJAMARCA,9.2
quimico-farmaceutico,451,CAJAMARCA,7.4
quimico-farmaceutico,452,CAJAMARCA,9
quimico-farmaceutico,453,CAJAMARCA,9.4
quimico-farmaceutico,454,CAJAMARCA,10.4
quimico-farmaceutico,455,CAJAMARCA,8.4
quimico-farmaceutico,456,CAJAMARCA,8.2
quimico-farmaceutico,457,CAJAMARCA,9.8
quimico-farmaceutico,458,CAJAMARCA,7
quimico-farmaceutico,459,CAJAMARCA,7.4
quimico-farmaceutico,460,CAJAMARCA,9.6
quimico-farmaceutico,461,CAJAMARCA,7.2
quimico-farmaceutico,462,CAJAMARCA,10.2
quimico-farmaceutico,463,CAJAMARCA,7.4
quimico-farmaceutico,464,CAJAMARCA,9.2
quimico-farmaceutico,465,CAJAMARCA,6.2
quimico-farmaceutico,466,CAJAMARCA,9
quimico-farmaceutico,467,CAJAMARCA,12.4
quimico-farmaceutico,468,CAJAMARCA,10.4
quimico-farmaceutico,469,CAJAMARCA,10.8
quimico-farmaceutico,470,CAJAMARCA,11.4
quimico-farmaceutico,471,CAJAMARCA,7.8
quimico-farmaceutico,472,CAJAMARCA,9.4
quimico-farmaceutico,473,CAJAMARCA,6.8
quimico-farmaceutico,474,CAJAMARCA,7.6
quimico-farmaceutico,475,CAJAMARCA,10.2
quimico-farmaceutico,476,CAJAMARCA,10.2
quimico-farmaceutico,477,CAJAMARCA,6.4
quimico-farmaceutico,478,CAJAMARCA,6.4
quimico-farmaceutico,479,CAJAMARCA,7.6
quimico-farmaceutico,480,CAJAMARCA,11.4
quimico-farmaceutico,481,CAJAMARCA,10.4
quimico-farmaceutico,482,CAJAMARCA,8.2
quimico-farmaceutico,483,CAJAMARCA,9
quimico-farmaceutico,484,CAJAMARCA,8.2
quimico-farmaceutico,485,CAJAMARCA,10.8
quimico-farmaceutico,486,CAJAMARCA,6.8
quimico-farmaceutico,487,CAJAMARCA,NA
quimico-farmaceutico,488,CAJAMARCA,8.2
quimico-farmaceutico,489,CAJAMARCA,9.2
quimico-farmaceutico,490,CAJAMARCA,9.2
quimico-farmaceutico,491,CAJAMARCA,11.2
quimico-farmaceutico,492,CAJAMARCA,10
quimico-farmaceutico,493,CAJAMARCA,9.4
quimico-farmaceutico,494,CAJAMARCA,8.2
quimico-farmaceutico,495,CAJAMARCA,11.8
quimico-farmaceutico,496,CAJAMARCA,10.4
quimico-farmaceutico,497,CAJAMARCA,NA
quimico-farmaceutico,498,CAJAMARCA,NA
quimico-farmaceutico,499,CAJAMARCA,7
quimico-farmaceutico,500,CAJAMARCA,8.6
quimico-farmaceutico,501,CAJAMARCA,7.6
quimico-farmaceutico,502,CAJAMARCA,11
quimico-farmaceutico,503,CAJAMARCA,10
quimico-farmaceutico,504,CAJAMARCA,7.6
quimico-farmaceutico,505,CAJAMARCA,10.6
quimico-farmaceutico,506,CALLAO,9.6
quimico-farmaceutico,507,CALLAO,6.6
quimico-farmaceutico,508,CALLAO,10
quimico-farmaceutico,509,CALLAO,9
quimico-farmaceutico,510,CALLAO,11.2
quimico-farmaceutico,511,CALLAO,7.8
quimico-farmaceutico,512,CALLAO,NA
quimico-farmaceutico,513,CALLAO,9.4
quimico-farmaceutico,514,CALLAO,10
quimico-farmaceutico,515,CALLAO,9.8
quimico-farmaceutico,516,CALLAO,12.6
quimico-farmaceutico,517,CALLAO,10.6
quimico-farmaceutico,518,CALLAO,7.8
quimico-farmaceutico,519,CALLAO,11.4
quimico-farmaceutico,520,CALLAO,10.6
quimico-farmaceutico,521,CALLAO,10.8
quimico-farmaceutico,522,CALLAO,7.4
quimico-farmaceutico,523,CALLAO,7.4
quimico-farmaceutico,524,CALLAO,9.8
quimico-farmaceutico,525,CALLAO,9
quimico-farmaceutico,526,CALLAO,7.6
quimico-farmaceutico,527,CALLAO,10.4
quimico-farmaceutico,528,CALLAO,11.8
quimico-farmaceutico,529,CALLAO,9.4
quimico-farmaceutico,530,CALLAO,10.8
quimico-farmaceutico,531,CALLAO,12.8
quimico-farmaceutico,532,CALLAO,10
quimico-farmaceutico,533,CALLAO,10.2
quimico-farmaceutico,534,CALLAO,NA
quimico-farmaceutico,535,CALLAO,7.4
quimico-farmaceutico,536,CALLAO,8
quimico-farmaceutico,537,CALLAO,10.6
quimico-farmaceutico,538,CALLAO,NA
quimico-farmaceutico,539,CALLAO,9.2
quimico-farmaceutico,540,CALLAO,10
quimico-farmaceutico,541,CALLAO,NA
quimico-farmaceutico,542,CALLAO,10.8
quimico-farmaceutico,543,CALLAO,11.8
quimico-farmaceutico,544,CALLAO,9
quimico-farmaceutico,545,CALLAO,10.2
quimico-farmaceutico,546,CALLAO,8.8
quimico-farmaceutico,547,CALLAO,10.8
quimico-farmaceutico,548,CALLAO,8.2
quimico-farmaceutico,549,CUSCO,9.8
quimico-farmaceutico,550,CUSCO,10.2
quimico-farmaceutico,551,CUSCO,11.4
quimico-farmaceutico,552,CUSCO,8.6
quimico-farmaceutico,553,CUSCO,13
quimico-farmaceutico,554,CUSCO,10.6
quimico-farmaceutico,555,CUSCO,10.6
quimico-farmaceutico,556,CUSCO,12.2
quimico-farmaceutico,557,CUSCO,12
quimico-farmaceutico,558,CUSCO,10.4
quimico-farmaceutico,559,CUSCO,10.4
quimico-farmaceutico,560,CUSCO,10.8
quimico-farmaceutico,561,CUSCO,12.4
quimico-farmaceutico,562,CUSCO,11.2
quimico-farmaceutico,563,CUSCO,10
quimico-farmaceutico,564,CUSCO,10.8
quimico-farmaceutico,565,CUSCO,12
quimico-farmaceutico,566,CUSCO,9.6
quimico-farmaceutico,567,CUSCO,9.4
quimico-farmaceutico,568,CUSCO,10.6
quimico-farmaceutico,569,CUSCO,11.6
quimico-farmaceutico,570,CUSCO,11.8
quimico-farmaceutico,571,CUSCO,NA
quimico-farmaceutico,572,CUSCO,13.8
quimico-farmaceutico,573,CUSCO,10.8
quimico-farmaceutico,574,CUSCO,9.4
quimico-farmaceutico,575,CUSCO,8.4
quimico-farmaceutico,576,CUSCO,10.8
